t1,f1.s11m,f1.s21m,f1.s11a,f1.s21a,t2,f2.s11m,f2.s21m,f2.s11a,f2.s21a
32.965,0,0,0,0,26.679,0,0,0,0
32.967,0,0,0,0,26.68,0,0,0,0
32.969,0,0,0,0,26.682,0,0,0,0
32.972,0,0,0,0,26.684,0,0,0,0
32.974,0,0,0,0,26.686,0,0,0,0
32.977,0,0,0,0,26.688,0,0,0,0
32.979,0,0,0,0,26.69,0,0,0,0
32.981,0,0,0,0,26.692,0,0,0,0
32.984,0,0,0,0,26.694,0,0,0,0
32.986,0,0,0,0,26.696,0,0,0,0
32.988,0,0,0,0,26.698,0,0,0,0
32.991,0,0,0,0,26.7,0,0,0,0
32.993,0,0,0,0,26.702,0,0,0,0
32.996,0,0,0,0,26.704,0,0,0,0
32.998,0,0,0,0,26.706,0,0,0,0
33,0,0,0,0,26.708,0,0,0,0
33.003,0,0,0,0,26.709,0,0,0,0
33.005,0,0,0,0,26.711,0,0,0,0
33.008,0,0,0,0,26.713,0,0,0,0
33.01,0,0,0,0,26.715,0,0,0,0
33.012,0,0,0,0,26.717,0,0,0,0
33.015,0,0,0,0,26.719,0,0,0,0
33.017,0,0,0,0,26.721,0,0,0,0
33.02,0,0,0,0,26.723,0,0,0,0
33.022,0,0,0,0,26.725,0,0,0,0
33.024,0,0,0,0,26.727,0,0,0,0
33.027,0,0,0,0,26.729,0,0,0,0
33.029,0,0,0,0,26.731,0,0,0,0
33.031,0,0,0,0,26.733,0,0,0,0
33.034,0,0,0,0,26.735,0,0,0,0
33.036,0,0,0,0,26.737,0,0,0,0
33.039,0,0,0,0,26.738,0,0,0,0
33.041,0,0,0,0,26.74,0,0,0,0
33.043,0,0,0,0,26.742,0,0,0,0
33.046,0,0,0,0,26.744,0,0,0,0
33.048,0,0,0,0,26.746,0,0,0,0
33.051,0,0,0,0,26.748,0,0,0,0
33.053,0,0,0,0,26.75,0,0,0,0
33.055,0,0,0,0,26.752,0,0,0,0
33.058,0,0,0,0,26.754,0,0,0,0
33.06,0,0,0,0,26.756,0,0,0,0
33.062,0,0,0,0,26.758,0,0,0,0
33.065,0,0,0,0,26.76,0,0,0,0
33.067,0,0,0,0,26.762,0,0,0,0
33.07,0,0,0,0,26.764,0,0,0,0
33.072,0,0,0,0,26.765,0,0,0,0
33.074,0,0,0,0,26.767,0,0,0,0
33.077,0,0,0,0,26.769,0,0,0,0
33.079,0,0,0,0,26.771,0,0,0,0
33.082,0,0,0,0,26.773,0,0,0,0
33.084,0,0,0,0,26.775,0,0,0,0
33.086,0,0,0,0,26.777,0,0,0,0
33.089,0,0,0,0,26.779,0,0,0,0
33.091,0,0,0,0,26.781,0,0,0,0
33.094,0,0,0,0,26.783,0,0,0,0
33.096,0,0,0,0,26.785,0,0,0,0
33.098,0,0,0,0,26.787,0,0,0,0
33.101,0,0,0,0,26.789,0,0,0,0
33.103,0,0,0,0,26.791,0,0,0,0
33.105,0,0,0,0,26.793,0,0,0,0
33.108,0,0,0,0,26.794,0,0,0,0
33.11,0,0,0,0,26.796,0,0,0,0
33.113,0,0,0,0,26.798,0,0,0,0
33.115,0,0,0,0,26.8,0,0,0,0
33.117,0,0,0,0,26.802,0,0,0,0
33.12,0,0,0,0,26.804,0,0,0,0
33.122,0,0,0,0,26.806,0,0,0,0
33.125,0,0,0,0,26.808,0,0,0,0
33.127,0,0,0,0,26.81,0,0,0,0
33.129,0,0,0,0,26.812,0,0,0,0
33.132,0,0,0,0,26.814,0,0,0,0
33.134,0,0,0,0,26.816,0,0,0,0
33.136,0,0,0,0,26.818,0,0,0,0
33.139,0,0,0,0,26.82,0,0,0,0
33.141,0,0,0,0,26.822,0,0,0,0
33.144,0,0,0,0,26.823,0,0,0,0
33.146,0,0,0,0,26.825,0,0,0,0
33.148,0,0,0,0,26.827,0,0,0,0
33.151,0,0,0,0,26.829,0,0,0,0
33.153,0,0,0,0,26.831,0,0,0,0
33.156,0,0,0,0,26.833,0,0,0,0
33.158,0,0,0,0,26.835,0,0,0,0
33.16,0,0,0,0,26.837,0,0,0,0
33.163,0,0,0,0,26.839,0,0,0,0
33.165,0,0,0,0,26.841,0,0,0,0
33.168,0,0,0,0,26.843,0,0,0,0
33.17,0,0,0,0,26.845,0,0,0,0
33.172,0,0,0,0,26.847,0,0,0,0
33.175,0,0,0,0,26.849,0,0,0,0
33.177,0,0,0,0,26.85,0,0,0,0
33.179,0,0,0,0,26.852,0,0,0,0
33.182,0,0,0,0,26.854,0,0,0,0
33.184,0,0,0,0,26.856,0,0,0,0
33.187,0,0,0,0,26.858,0,0,0,0
33.189,0,0,0,0,26.86,0,0,0,0
33.191,0,0,0,0,26.862,0,0,0,0
33.194,0,0,0,0,26.864,0,0,0,0
33.196,0,0,0,0,26.866,0,0,0,0
33.199,0,0,0,0,26.868,0,0,0,0
33.201,0,0,0,0,26.87,0,0,0,0
33.203,0,0,0,0,26.872,0,0,0,0
33.206,0,0,0,0,26.874,0,0,0,0
33.208,0,0,0,0,26.876,0,0,0,0
33.21,0,0,0,0,26.878,0,0,0,0
33.213,0,0,0,0,26.879,0,0,0,0
33.215,0,0,0,0,26.881,0,0,0,0
33.218,0,0,0,0,26.883,0,0,0,0
33.22,0,0,0,0,26.885,0,0,0,0
33.222,0,0,0,0,26.887,0,0,0,0
33.225,0,0,0,0,26.889,0,0,0,0
33.227,0,0,0,0,26.891,0,0,0,0
33.23,0,0,0,0,26.893,0,0,0,0
33.232,0,0,0,0,26.895,0,0,0,0
33.234,0,0,0,0,26.897,0,0,0,0
33.237,0,0,0,0,26.899,0,0,0,0
33.239,0,0,0,0,26.901,0,0,0,0
33.242,0,0,0,0,26.903,0,0,0,0
33.244,0,0,0,0,26.905,0,0,0,0
33.246,0,0,0,0,26.907,0,0,0,0
33.249,0,0,0,0,26.908,0,0,0,0
33.251,0,0,0,0,26.91,0,0,0,0
33.253,0,0,0,0,26.912,0,0,0,0
33.256,0,0,0,0,26.914,0,0,0,0
33.258,0,0,0,0,26.916,0,0,0,0
33.261,0,0,0,0,26.918,0,0,0,0
33.263,0,0,0,0,26.92,0,0,0,0
33.265,0,0,0,0,26.922,0,0,0,0
33.268,0,0,0,0,26.924,0,0,0,0
33.27,0,0,0,0,26.926,0,0,0,0
33.273,0,0,0,0,26.928,0,0,0,0
33.275,0,0,0,0,26.93,0,0,0,0
33.277,0,0,0,0,26.932,0,0,0,0
33.28,0,0,0,0,26.934,0,0,0,0
33.282,0,0,0,0,26.936,0,0,0,0
33.285,0,0,0,0,26.937,0,0,0,0
33.287,0,0,0,0,26.939,0,0,0,0
33.289,0,0,0,0,26.941,0,0,0,0
33.292,0,0,0,0,26.943,0,0,0,0
33.294,0,0,0,0,26.945,0,0,0,0
33.296,0,0,0,0,26.947,0,0,0,0
33.299,0,0,0,0,26.949,0,0,0,0
33.301,0,0,0,0,26.951,0,0,0,0
33.304,0,0,0,0,26.953,0,0,0,0
33.306,0,0,0,0,26.955,0,0,0,0
33.308,0,0,0,0,26.957,0,0,0,0
33.311,0,0,0,0,26.959,0,0,0,0
33.313,0,0,0,0,26.961,0,0,0,0
33.316,0,0,0,0,26.963,0,0,0,0
33.318,0,0,0,0,26.964,0,0,0,0
33.32,0,0,0,0,26.966,0,0,0,0
33.323,0,0,0,0,26.968,0,0,0,0
33.325,0,0,0,0,26.97,0,0,0,0
33.327,0,0,0,0,26.972,0,0,0,0
33.33,0,0,0,0,26.974,0,0,0,0
33.332,0,0,0,0,26.976,0,0,0,0
33.335,0,0,0,0,26.978,0,0,0,0
33.337,0,0,0,0,26.98,0,0,0,0
33.339,0,0,0,0,26.982,0,0,0,0
33.342,0,0,0,0,26.984,0,0,0,0
33.344,0,0,0,0,26.986,0,0,0,0
33.347,0,0,0,0,26.988,0,0,0,0
33.349,0,0,0,0,26.99,0,0,0,0
33.351,0,0,0,0,26.992,0,0,0,0
33.354,0,0,0,0,26.993,0,0,0,0
33.356,0,0,0,0,26.995,0,0,0,0
33.359,0,0,0,0,26.997,0,0,0,0
33.361,0,0,0,0,26.999,0,0,0,0
33.363,0,0,0,0,27.001,0,0,0,0
33.366,0,0,0,0,27.003,0,0,0,0
33.368,0,0,0,0,27.005,0,0,0,0
33.37,0,0,0,0,27.007,0,0,0,0
33.373,0,0,0,0,27.009,0,0,0,0
33.375,0,0,0,0,27.011,0,0,0,0
33.378,0,0,0,0,27.013,0,0,0,0
33.38,0,0,0,0,27.015,0,0,0,0
33.382,0,0,0,0,27.017,0,0,0,0
33.385,0,0,0,0,27.019,0,0,0,0
33.387,0,0,0,0,27.021,0,0,0,0
33.39,0,0,0,0,27.022,0,0,0,0
33.392,0,0,0,0,27.024,0,0,0,0
33.394,0,0,0,0,27.026,0,0,0,0
33.397,0,0,0,0,27.028,0,0,0,0
33.399,0,0,0,0,27.03,0,0,0,0
33.401,0,0,0,0,27.032,0,0,0,0
33.404,0,0,0,0,27.034,0,0,0,0
33.406,0,0,0,0,27.036,0,0,0,0
33.409,0,0,0,0,27.038,0,0,0,0
33.411,0,0,0,0,27.04,0,0,0,0
33.413,0,0,0,0,27.042,0,0,0,0
33.416,0,0,0,0,27.044,0,0,0,0
33.418,0,0,0,0,27.046,0,0,0,0
33.421,0,0,0,0,27.048,0,0,0,0
33.423,0,0,0,0,27.05,0,0,0,0
33.425,0,0,0,0,27.051,0,0,0,0
33.428,0,0,0,0,27.053,0,0,0,0
33.43,0,0,0,0,27.055,0,0,0,0
33.433,0,0,0,0,27.057,0,0,0,0
33.435,0,0,0,0,27.059,0,0,0,0
33.437,0,0,0,0,27.061,0,0,0,0
33.44,0,0,0,0,27.063,0,0,0,0
33.442,0,0,0,0,27.065,0,0,0,0
33.444,0,0,0,0,27.067,0,0,0,0
33.447,0,0,0,0,27.069,0,0,0,0
33.449,0,0,0,0,27.071,0,0,0,0
33.452,0,0,0,0,27.073,0,0,0,0
33.454,0,0,0,0,27.075,0,0,0,0
33.456,0,0,0,0,27.077,0,0,0,0
33.459,0,0,0,0,27.078,0,0,0,0
33.461,0,0,0,0,27.08,0,0,0,0
33.464,0,0,0,0,27.082,0,0,0,0
33.466,0,0,0,0,27.084,0,0,0,0
33.468,0,0,0,0,27.086,0,0,0,0
33.471,0,0,0,0,27.088,0,0,0,0
33.473,0,0,0,0,27.09,0,0,0,0
33.475,0,0,0,0,27.092,0,0,0,0
33.478,0,0,0,0,27.094,0,0,0,0
33.48,0,0,0,0,27.096,0,0,0,0
33.483,0,0,0,0,27.098,0,0,0,0
33.485,0,0,0,0,27.1,0,0,0,0
33.487,0,0,0,0,27.102,0,0,0,0
33.49,0,0,0,0,27.104,0,0,0,0
33.492,0,0,0,0,27.106,0,0,0,0
33.495,0,0,0,0,27.107,0,0,0,0
33.497,0,0,0,0,27.109,0,0,0,0
33.499,0,0,0,0,27.111,0,0,0,0
33.502,0,0,0,0,27.113,0,0,0,0
33.504,0,0,0,0,27.115,0,0,0,0
33.507,0,0,0,0,27.117,0,0,0,0
33.509,0,0,0,0,27.119,0,0,0,0
33.511,0,0,0,0,27.121,0,0,0,0
33.514,0,0,0,0,27.123,0,0,0,0
33.516,0,0,0,0,27.125,0,0,0,0
33.518,0,0,0,0,27.127,0,0,0,0
33.521,0,0,0,0,27.129,0,0,0,0
33.523,0,0,0,0,27.131,0,0,0,0
33.526,0,0,0,0,27.133,0,0,0,0
33.528,0,0,0,0,27.135,0,0,0,0
33.53,0,0,0,0,27.136,0,0,0,0
33.533,0,0,0,0,27.138,0,0,0,0
33.535,0,0,0,0,27.14,0,0,0,0
33.538,0,0,0,0,27.142,0,0,0,0
33.54,0,0,0,0,27.144,0,0,0,0
33.542,0,0,0,0,27.146,0,0,0,0
33.545,0,0,0,0,27.148,0,0,0,0
33.547,0,0,0,0,27.15,0,0,0,0
33.549,0,0,0,0,27.152,0,0,0,0
33.552,0,0,0,0,27.154,0,0,0,0
33.554,0,0,0,0,27.156,0,0,0,0
33.557,0,0,0,0,27.158,0,0,0,0
33.559,0,0,0,0,27.16,0,0,0,0
33.561,0,0,0,0,27.162,0,0,0,0
33.564,0,0,0,0,27.163,0,0,0,0
33.566,0,0,0,0,27.165,0,0,0,0
33.569,0,0,0,0,27.167,0,0,0,0
33.571,0,0,0,0,27.169,0,0,0,0
33.573,0,0,0,0,27.171,0,0,0,0
33.576,0,0,0,0,27.173,0,0,0,0
33.578,0,0,0,0,27.175,0,0,0,0
33.581,0,0,0,0,27.177,0,0,0,0
33.583,0,0,0,0,27.179,0,0,0,0
33.585,0,0,0,0,27.181,0,0,0,0
33.588,0,0,0,0,27.183,0,0,0,0
33.59,0,0,0,0,27.185,0,0,0,0
33.592,0,0,0,0,27.187,0,0,0,0
33.595,0,0,0,0,27.189,0,0,0,0
33.597,0,0,0,0,27.191,0,0,0,0
33.6,0,0,0,0,27.192,0,0,0,0
33.602,0,0,0,0,27.194,0,0,0,0
33.604,0,0,0,0,27.196,0,0,0,0
33.607,0,0,0,0,27.198,0,0,0,0
33.609,0,0,0,0,27.2,0,0,0,0
33.612,0,0,0,0,27.202,0,0,0,0
33.614,0,0,0,0,27.204,0,0,0,0
33.616,0,0,0,0,27.206,0,0,0,0
33.619,0,0,0,0,27.208,0,0,0,0
33.621,0,0,0,0,27.21,0,0,0,0
33.624,0,0,0,0,27.212,0,0,0,0
33.626,0,0,0,0,27.214,0,0,0,0
33.628,0,0,0,0,27.216,0,0,0,0
33.631,0,0,0,0,27.218,0,0,0,0
33.633,0,0,0,0,27.22,0,0,0,0
33.635,0,0,0,0,27.221,0,0,0,0
33.638,0,0,0,0,27.223,0,0,0,0
33.64,0,0,0,0,27.225,0,0,0,0
33.643,0,0,0,0,27.227,0,0,0,0
33.645,0,0,0,0,27.229,0,0,0,0
33.647,0,0,0,0,27.231,0,0,0,0
33.65,0,0,0,0,27.233,0,0,0,0
33.652,0,0,0,0,27.235,0,0,0,0
33.655,0,0,0,0,27.237,0,0,0,0
33.657,0,0,0,0,27.239,0,0,0,0
33.659,0,0,0,0,27.241,0,0,0,0
33.662,0,0,0,0,27.243,0,0,0,0
33.664,0,0,0,0,27.245,0,0,0,0
33.666,0,0,0,0,27.247,0,0,0,0
33.669,0,0,0,0,27.249,0,0,0,0
33.671,0,0,0,0,27.25,0,0,0,0
33.674,0,0,0,0,27.252,0,0,0,0
33.676,0,0,0,0,27.254,0,0,0,0
33.678,0,0,0,0,27.256,0,0,0,0
33.681,0,0,0,0,27.258,0,0,0,0
33.683,0,0,0,0,27.26,0,0,0,0
33.686,0,0,0,0,27.262,0,0,0,0
33.688,0,0,0,0,27.264,0,0,0,0
33.69,0,0,0,0,27.266,0,0,0,0
33.693,0,0,0,0,27.268,0,0,0,0
33.695,0,0,0,0,27.27,0,0,0,0
33.698,0,0,0,0,27.272,0,0,0,0
33.7,0,0,0,0,27.274,0,0,0,0
33.702,0,0,0,0,27.276,0,0,0,0
33.705,0,0,0,0,27.277,0,0,0,0
33.707,0,0,0,0,27.279,0,0,0,0
33.709,0,0,0,0,27.281,0,0,0,0
33.712,0,0,0,0,27.283,0,0,0,0
33.714,0,0,0,0,27.285,0,0,0,0
33.717,0,0,0,0,27.287,0,0,0,0
33.719,0,0,0,0,27.289,0,0,0,0
33.721,0,0,0,0,27.291,0,0,0,0
33.724,0,0,0,0,27.293,0,0,0,0
33.726,0,0,0,0,27.295,0,0,0,0
33.729,0,0,0,0,27.297,0,0,0,0
33.731,0,0,0,0,27.299,0,0,0,0
33.733,0,0,0,0,27.301,0,0,0,0
33.736,0,0,0,0,27.303,0,0,0,0
33.738,0,0,0,0,27.305,0,0,0,0
33.74,0,0,0,0,27.306,0,0,0,0
33.743,0,0,0,0,27.308,0,0,0,0
33.745,0,0,0,0,27.31,0,0,0,0
33.748,0,0,0,0,27.312,0,0,0,0
33.75,0,0,0,0,27.314,0,0,0,0
33.752,0,0,0,0,27.316,0,0,0,0
33.755,0,0,0,0,27.318,0,0,0,0
33.757,0,0,0,0,27.32,0,0,0,0
33.76,0,0,0,0,27.322,0,0,0,0
33.762,0,0,0,0,27.324,0,0,0,0
33.764,0,0,0,0,27.326,0,0,0,0
33.767,0,0,0,0,27.328,0,0,0,0
33.769,0,0,0,0,27.33,0,0,0,0
33.772,0,0,0,0,27.332,0,0,0,0
33.774,0,0,0,0,27.334,0,0,0,0
33.776,0,0,0,0,27.335,0,0,0,0
33.779,0,0,0,0,27.337,0,0,0,0
33.781,0,0,0,0,27.339,0,0,0,0
33.783,0,0,0,0,27.341,0,0,0,0
33.786,0,0,0,0,27.343,0,0,0,0
33.788,0,0,0,0,27.345,0,0,0,0
33.791,0,0,0,0,27.347,0,0,0,0
33.793,0,0,0,0,27.349,0,0,0,0
33.795,0,0,0,0,27.351,0,0,0,0
33.798,0,0,0,0,27.353,0,0,0,0
33.8,0,0,0,0,27.355,0,0,0,0
33.803,0,0,0,0,27.357,0,0,0,0
33.805,0,0,0,0,27.359,0,0,0,0
33.807,0,0,0,0,27.361,0,0,0,0
33.81,0,0,0,0,27.363,0,0,0,0
33.812,0,0,0,0,27.364,0,0,0,0
33.814,0,0,0,0,27.366,0,0,0,0
33.817,0,0,0,0,27.368,0,0,0,0
33.819,0,0,0,0,27.37,0,0,0,0
33.822,0,0,0,0,27.372,0,0,0,0
33.824,0,0,0,0,27.374,0,0,0,0
33.826,0,0,0,0,27.376,0,0,0,0
33.829,0,0,0,0,27.378,0,0,0,0
33.831,0,0,0,0,27.38,0,0,0,0
33.834,0,0,0,0,27.382,0,0,0,0
33.836,0,0,0,0,27.384,0,0,0,0
33.838,0,0,0,0,27.386,0,0,0,0
33.841,0,0,0,0,27.388,0,0,0,0
33.843,0,0,0,0,27.39,0,0,0,0
33.846,0,0,0,0,27.391,0,0,0,0
33.848,0,0,0,0,27.393,0,0,0,0
33.85,0,0,0,0,27.395,0,0,0,0
33.853,0,0,0,0,27.397,0,0,0,0
33.855,0,0,0,0,27.399,0,0,0,0
33.857,0,0,0,0,27.401,0,0,0,0
33.86,0,0,0,0,27.403,0,0,0,0
33.862,0,0,0,0,27.405,0,0,0,0
33.865,0,0,0,0,27.407,0,0,0,0
33.867,0,0,0,0,27.409,0,0,0,0
33.869,0,0,0,0,27.411,0,0,0,0
33.872,0,0,0,0,27.413,0,0,0,0
33.874,0,0,0,0,27.415,0,0,0,0
33.877,0,0,0,0,27.417,0,0,0,0
33.879,0,0,0,0,27.419,0,0,0,0
33.881,0,0,0,0,27.42,0,0,0,0
33.884,0,0,0,0,27.422,0,0,0,0
33.886,0,0,0,0,27.424,0,0,0,0
33.889,0,0,0,0,27.426,0,0,0,0
33.891,0,0,0,0,27.428,0,0,0,0
33.893,0,0,0,0,27.43,0,0,0,0
33.896,0,0,0,0,27.432,0,0,0,0
33.898,0,0,0,0,27.434,0,0,0,0
33.9,0,0,0,0,27.436,0,0,0,0
33.903,0,0,0,0,27.438,0,0,0,0
33.905,0,0,0,0,27.44,0,0,0,0
33.908,0,0,0,0,27.442,0,0,0,0
33.91,0,0,0,0,27.444,0,0,0,0
33.912,0,0,0,0,27.446,0,0,0,0
33.915,0,0,0,0,27.448,0,0,0,0
33.917,0,0,0,0,27.449,0,0,0,0
33.92,0,0,0,0,27.451,0,0,0,0
33.922,0,0,0,0,27.453,0,0,0,0
33.924,0,0,0,0,27.455,0,0,0,0
33.927,0,0,0,0,27.457,0,0,0,0
33.929,0,0,0,0,27.459,0,0,0,0
33.931,0,0,0,0,27.461,0,0,0,0
33.934,0,0,0,0,27.463,0,0,0,0
33.936,0,0,0,0,27.465,0,0,0,0
33.939,0,0,0,0,27.467,0,0,0,0
33.941,0,0,0,0,27.469,0,0,0,0
33.943,0,0,0,0,27.471,0,0,0,0
33.946,0,0,0,0,27.473,0,0,0,0
33.948,0,0,0,0,27.475,0,0,0,0
33.951,0,0,0,0,27.476,0,0,0,0
33.953,0,0,0,0,27.478,0,0,0,0
33.955,0,0,0,0,27.48,0,0,0,0
33.958,0,0,0,0,27.482,0,0,0,0
33.96,0,0,0,0,27.484,0,0,0,0
33.963,0,0,0,0,27.486,0,0,0,0
33.965,0,0,0,0,27.488,0,0,0,0
33.967,0,0,0,0,27.49,0,0,0,0
33.97,0,0,0,0,27.492,0,0,0,0
33.972,0,0,0,0,27.494,0,0,0,0
33.974,0,0,0,0,27.496,0,0,0,0
33.977,0,0,0,0,27.498,0,0,0,0
33.979,0,0,0,0,27.5,0,0,0,0
33.982,0,0,0,0,27.502,0,0,0,0
33.984,0,0,0,0,27.504,0,0,0,0
33.986,0,0,0,0,27.505,0,0,0,0
33.989,0,0,0,0,27.507,0,0,0,0
33.991,0,0,0,0,27.509,0,0,0,0
33.994,0,0,0,0,27.511,0,0,0,0
33.996,0,0,0,0,27.513,0,0,0,0
33.998,0,0,0,0,27.515,0,0,0,0
34.001,0,0,0,0,27.517,0,0,0,0
34.003,0,0,0,0,27.519,0,0,0,0
34.005,0,0,0,0,27.521,0,0,0,0
34.008,0,0,0,0,27.523,0,0,0,0
34.01,0,0,0,0,27.525,0,0,0,0
34.013,0,0,0,0,27.527,0,0,0,0
34.015,0,0,0,0,27.529,0,0,0,0
34.017,0,0,0,0,27.531,0,0,0,0
34.02,0,0,0,0,27.533,0,0,0,0
34.022,0,0,0,0,27.534,0,0,0,0
34.025,0,0,0,0,27.536,0,0,0,0
34.027,0,0,0,0,27.538,0,0,0,0
34.029,0,0,0,0,27.54,0,0,0,0
34.032,0,0,0,0,27.542,0,0,0,0
34.034,0,0,0,0,27.544,0,0,0,0
34.037,0,0,0,0,27.546,0,0,0,0
34.039,0,0,0,0,27.548,0,0,0,0
34.041,0,0,0,0,27.55,0,0,0,0
34.044,0,0,0,0,27.552,0,0,0,0
34.046,0,0,0,0,27.554,0,0,0,0
34.048,0,0,0,0,27.556,0,0,0,0
34.051,0,0,0,0,27.558,0,0,0,0
34.053,0,0,0,0,27.56,0,0,0,0
34.056,0,0,0,0,27.562,0,0,0,0
34.058,0,0,0,0,27.563,0,0,0,0
34.06,0,0,0,0,27.565,0,0,0,0
34.063,0,0,0,0,27.567,0,0,0,0
34.065,0,0,0,0,27.569,0,0,0,0
34.068,0,0,0,0,27.571,0,0,0,0
34.07,0,0,0,0,27.573,0,0,0,0
34.072,0,0,0,0,27.575,0,0,0,0
34.075,0,0,0,0,27.577,0,0,0,0
34.077,0,0,0,0,27.579,0,0,0,0
34.079,0,0,0,0,27.581,0,0,0,0
34.082,0,0,0,0,27.583,0,0,0,0
34.084,0,0,0,0,27.585,0,0,0,0
34.087,0,0,0,0,27.587,0,0,0,0
34.089,0,0,0,0,27.589,0,0,0,0
34.091,0,0,0,0,27.59,0,0,0,0
34.094,0,0,0,0,27.592,0,0,0,0
34.096,0,0,0,0,27.594,0,0,0,0
34.099,0,0,0,0,27.596,0,0,0,0
34.101,0,0,0,0,27.598,0,0,0,0
34.103,0,0,0,0,27.6,0,0,0,0
34.106,0,0,0,0,27.602,0,0,0,0
34.108,0,0,0,0,27.604,0,0,0,0
34.111,0,0,0,0,27.606,0,0,0,0
34.113,0,0,0,0,27.608,0,0,0,0
34.115,0,0,0,0,27.61,0,0,0,0
34.118,0,0,0,0,27.612,0,0,0,0
34.12,0,0,0,0,27.614,0,0,0,0
34.122,0,0,0,0,27.616,0,0,0,0
34.125,0,0,0,0,27.618,0,0,0,0
34.127,0,0,0,0,27.619,0,0,0,0
34.13,0,0,0,0,27.621,0,0,0,0
34.132,0,0,0,0,27.623,0,0,0,0
34.134,0,0,0,0,27.625,0,0,0,0
34.137,0,0,0,0,27.627,0,0,0,0
34.139,0,0,0,0,27.629,0,0,0,0
34.142,0,0,0,0,27.631,0,0,0,0
34.144,0,0,0,0,27.633,0,0,0,0
34.146,0,0,0,0,27.635,0,0,0,0
34.149,0,0,0,0,27.637,0,0,0,0
34.151,0,0,0,0,27.639,0,0,0,0
34.153,0,0,0,0,27.641,0,0,0,0
34.156,0,0,0,0,27.643,0,0,0,0
34.158,0,0,0,0,27.645,0,0,0,0
34.161,0,0,0,0,27.647,0,0,0,0
34.163,0,0,0,0,27.648,0,0,0,0
34.165,0,0,0,0,27.65,0,0,0,0
34.168,0,0,0,0,27.652,0,0,0,0
34.17,0,0,0,0,27.654,0,0,0,0
34.173,0,0,0,0,27.656,0,0,0,0
34.175,0,0,0,0,27.658,0,0,0,0
34.177,0,0,0,0,27.66,0,0,0,0
34.18,0,0,0,0,27.662,0,0,0,0
34.182,0,0,0,0,27.664,0,0,0,0
34.185,0,0,0,0,27.666,0,0,0,0
34.187,0,0,0,0,27.668,0,0,0,0
34.189,0,0,0,0,27.67,0,0,0,0
34.192,0,0,0,0,27.672,0,0,0,0
34.194,0,0,0,0,27.674,0,0,0,0
34.196,0,0,0,0,27.676,0,0,0,0
34.199,0,0,0,0,27.677,0,0,0,0
34.201,0,0,0,0,27.679,0,0,0,0
34.204,0,0,0,0,27.681,0,0,0,0
34.206,0,0,0,0,27.683,0,0,0,0
34.208,0,0,0,0,27.685,0,0,0,0
34.211,0,0,0,0,27.687,0,0,0,0
34.213,0,0,0,0,27.689,0,0,0,0
34.216,0,0,0,0,27.691,0,0,0,0
34.218,0,0,0,0,27.693,0,0,0,0
34.22,0,0,0,0,27.695,0,0,0,0
34.223,0,0,0,0,27.697,0,0,0,0
34.225,0,0,0,0,27.699,0,0,0,0
34.228,0,0,0,0,27.701,0,0,0,0
34.23,0,0,0,0,27.703,0,0,0,0
34.232,0,0,0,0,27.704,0,0,0,0
34.235,0,0,0,0,27.706,0,0,0,0
34.237,0,0,0,0,27.708,0,0,0,0
34.239,0,0,0,0,27.71,0,0,0,0
34.242,0,0,0,0,27.712,0,0,0,0
34.244,0,0,0,0,27.714,0,0,0,0
34.247,0,0,0,0,27.716,0,0,0,0
34.249,0,0,0,0,27.718,0,0,0,0
34.251,0,0,0,0,27.72,0,0,0,0
34.254,0,0,0,0,27.722,0,0,0,0
34.256,0,0,0,0,27.724,0,0,0,0
34.259,0,0,0,0,27.726,0,0,0,0
34.261,0,0,0,0,27.728,0,0,0,0
34.263,0,0,0,0,27.73,0,0,0,0
34.266,0,0,0,0,27.732,0,0,0,0
34.268,0,0,0,0,27.733,0,0,0,0
34.27,0,0,0,0,27.735,0,0,0,0
34.273,0,0,0,0,27.737,0,0,0,0
34.275,0,0,0,0,27.739,0,0,0,0
34.278,0,0,0,0,27.741,0,0,0,0
34.28,0,0,0,0,27.743,0,0,0,0
34.282,0,0,0,0,27.745,0,0,0,0
34.285,0,0,0,0,27.747,0,0,0,0
34.287,0,0,0,0,27.749,0,0,0,0
34.29,0,0,0,0,27.751,0,0,0,0
34.292,0,0,0,0,27.753,0,0,0,0
34.294,0,0,0,0,27.755,0,0,0,0
34.297,0,0,0,0,27.757,0,0,0,0
34.299,0,0,0,0,27.759,0,0,0,0
34.302,0,0,0,0,27.761,0,0,0,0
34.304,0,0,0,0,27.762,0,0,0,0
34.306,0,0,0,0,27.764,0,0,0,0
34.309,0,0,0,0,27.766,0,0,0,0
34.311,0,0,0,0,27.768,0,0,0,0
34.313,0,0,0,0,27.77,0,0,0,0
34.316,0,0,0,0,27.772,0,0,0,0
34.318,0,0,0,0,27.774,0,0,0,0
34.321,0,0,0,0,27.776,0,0,0,0
34.323,0,0,0,0,27.778,0,0,0,0
34.325,0,0,0,0,27.78,0,0,0,0
34.328,0,0,0,0,27.782,0,0,0,0
34.33,0,0,0,0,27.784,0,0,0,0
34.333,0,0,0,0,27.786,0,0,0,0
34.335,0,0,0,0,27.788,0,0,0,0
34.337,0,0,0,0,27.789,0,0,0,0
34.34,0,0,0,0,27.791,0,0,0,0
34.342,0,0,0,0,27.793,0,0,0,0
34.344,0,0,0,0,27.795,0,0,0,0
34.347,0,0,0,0,27.797,0,0,0,0
